# ell, fid_Cl_tt, fid_Cl_te, fid_Cl_ee
1.062000000000000000e+03 6.203270511877100914e-03 -4.294735550753082400e-04 1.697457437286617270e-04
1.063000000000000000e+03 6.206905343394600490e-03 -4.300567988142808395e-04 1.678758698853945121e-04
1.064000000000000000e+03 6.210598502903717268e-03 -4.305092321625669837e-04 1.660087284227143860e-04
1.065000000000000000e+03 6.214335629651108681e-03 -4.308311865154661126e-04 1.641449628917714630e-04
1.066000000000000000e+03 6.218102362883428692e-03 -4.310229932682778831e-04 1.622852168437158033e-04
1.067000000000000000e+03 6.221884341847336471e-03 -4.310849838163018435e-04 1.604301338296974940e-04
1.068000000000000000e+03 6.225667205789485112e-03 -4.310174895548377592e-04 1.585803574008667579e-04
1.069000000000000000e+03 6.229436593956534651e-03 -4.308208418791851786e-04 1.567365311083735737e-04
1.070000000000000000e+03 6.233178145595139052e-03 -4.304953721846437042e-04 1.548992985033681370e-04
1.071000000000000000e+03 6.236877499951956616e-03 -4.300414118665131014e-04 1.530693031370004809e-04
1.072000000000000000e+03 6.240520296273641306e-03 -4.294592923200926476e-04 1.512471885604208010e-04
1.073000000000000000e+03 6.244093325484782395e-03 -4.287496179891152554e-04 1.494335582472732817e-04
1.074000000000000000e+03 6.247587985221686110e-03 -4.279140855110447473e-04 1.476288553611788761e-04
1.075000000000000000e+03 6.250996824798589653e-03 -4.269546645717784729e-04 1.458334829882526617e-04
1.076000000000000000e+03 6.254312393529733692e-03 -4.258733248572132936e-04 1.440478442146096889e-04
1.077000000000000000e+03 6.257527240729353693e-03 -4.246720360532465046e-04 1.422723421263650894e-04
1.078000000000000000e+03 6.260633915711687723e-03 -4.233527678457748591e-04 1.405073798096338322e-04
1.079000000000000000e+03 6.263624967790976453e-03 -4.219174899206955438e-04 1.387533603505311302e-04
1.080000000000000000e+03 6.266492946281453612e-03 -4.203681719639056915e-04 1.370106868351719798e-04
1.081000000000000000e+03 6.269230400497359870e-03 -4.187067836613022178e-04 1.352797623496714583e-04
1.082000000000000000e+03 6.271829879752933296e-03 -4.169352946987824179e-04 1.335609899801446703e-04
1.083000000000000000e+03 6.274283933362411088e-03 -4.150556747622430450e-04 1.318547728127066661e-04
1.084000000000000000e+03 6.276585110640031315e-03 -4.130698935375814486e-04 1.301615139334725505e-04
1.085000000000000000e+03 6.278725960900032044e-03 -4.109799207106945443e-04 1.284816164285573737e-04
1.086000000000000000e+03 6.280699033456649608e-03 -4.087877259674792480e-04 1.268154833840762403e-04
1.087000000000000000e+03 6.282496877624125543e-03 -4.064952789938329090e-04 1.251635178861442007e-04
1.088000000000000000e+03 6.284112042716694449e-03 -4.041045494756524432e-04 1.235261230208763324e-04
1.089000000000000000e+03 6.285537078048595259e-03 -4.016175070988349831e-04 1.219037018743877263e-04
1.090000000000000000e+03 6.286764532934066042e-03 -3.990361215492773902e-04 1.202966575327934600e-04
1.091000000000000000e+03 6.287786956687345732e-03 -3.963623625128768514e-04 1.187053930822085703e-04
1.092000000000000000e+03 6.288596898622671530e-03 -3.935981996755306077e-04 1.171303116087482431e-04
1.093000000000000000e+03 6.289186908054279768e-03 -3.907456027231354123e-04 1.155718161985273932e-04
1.094000000000000000e+03 6.289549534296411983e-03 -3.878065413415884518e-04 1.140303099376612471e-04
1.095000000000000000e+03 6.289677326663302773e-03 -3.847829852167868048e-04 1.125061959122647740e-04
1.096000000000000000e+03 6.289562834469191073e-03 -3.816769040346275495e-04 1.109998772084531054e-04
1.097000000000000000e+03 6.289198607028315818e-03 -3.784902674810076560e-04 1.095117569123413054e-04
1.098000000000000000e+03 6.288577193654913342e-03 -3.752250452418243111e-04 1.080422381100444514e-04
1.099000000000000000e+03 6.287691143663224312e-03 -3.718832070029744305e-04 1.065917238876776208e-04
1.100000000000000000e+03 6.286533006367483328e-03 -3.684667224503552010e-04 1.051606173313558913e-04
1.101000000000000000e+03 6.285095331081930192e-03 -3.649775612698635927e-04 1.037493215271943536e-04
1.102000000000000000e+03 6.283370667120802104e-03 -3.614176931473967380e-04 1.023582395613080719e-04
1.103000000000000000e+03 6.281351563798337999e-03 -3.577890877688517154e-04 1.009877745198120965e-04
1.104000000000000000e+03 6.279030570428775077e-03 -3.540937148201254406e-04 9.963832948882150474e-05
1.105000000000000000e+03 6.276400236326350537e-03 -3.503335439871150462e-04 9.831030755445142844e-05
1.106000000000000000e+03 6.273453110805304184e-03 -3.465105449557176649e-04 9.700411180281690439e-05
1.107000000000000000e+03 6.270181743179873216e-03 -3.426266874118302124e-04 9.572014532003301004e-05
1.108000000000000000e+03 6.266578682764294833e-03 -3.386839410413499296e-04 9.445881119221483644e-05
1.109000000000000000e+03 6.262636478872807104e-03 -3.346842755301737866e-04 9.322051250547746105e-05
1.110000000000000000e+03 6.258347680819649830e-03 -3.306296605641988076e-04 9.200565234593590714e-05
1.111000000000000000e+03 6.253704837919059345e-03 -3.265220658293220709e-04 9.081463379970533350e-05
1.112000000000000000e+03 6.248701902383278946e-03 -3.223634907003423283e-04 8.964779257610762668e-05
1.113000000000000000e+03 6.243338438016578923e-03 -3.181560533076648631e-04 8.850519487729212645e-05
1.114000000000000000e+03 6.237615411521235664e-03 -3.139019014705968485e-04 8.738683952861504942e-05
1.115000000000000000e+03 6.231533789599522088e-03 -3.096031830084451327e-04 8.629272535543253088e-05
1.116000000000000000e+03 6.225094538953714583e-03 -3.052620457405168892e-04 8.522285118310082808e-05
1.117000000000000000e+03 6.218298626286088669e-03 -3.008806374861190745e-04 8.417721583697610345e-05
1.118000000000000000e+03 6.211147018298920734e-03 -2.964611060645586452e-04 8.315581814241456001e-05
1.119000000000000000e+03 6.203640681694484564e-03 -2.920055992951427746e-04 8.215865692477240085e-05
1.120000000000000000e+03 6.195780583175053077e-03 -2.875162649971782568e-04 8.118573100940576124e-05
1.121000000000000000e+03 6.187567689442906999e-03 -2.829952509899723734e-04 8.023703922167091200e-05
1.122000000000000000e+03 6.179002967200318379e-03 -2.784447050928320270e-04 7.931258038692400199e-05
1.123000000000000000e+03 6.170087383149561872e-03 -2.738667751250642825e-04 7.841235333052123425e-05
1.124000000000000000e+03 6.160821903992914732e-03 -2.692636089059761506e-04 7.753635687781881185e-05
1.125000000000000000e+03 6.151207496432650745e-03 -2.646373542548744796e-04 7.668458985417292428e-05
1.126000000000000000e+03 6.141245127171047168e-03 -2.599901589910665512e-04 7.585705108493974750e-05
1.127000000000000000e+03 6.130935762910376917e-03 -2.553241709338593219e-04 7.505373939547548457e-05
1.128000000000000000e+03 6.120280370352916381e-03 -2.506415379025596401e-04 7.427465361113632497e-05
1.129000000000000000e+03 6.109279916200941081e-03 -2.459444077164747874e-04 7.351979255727848534e-05
1.130000000000000000e+03 6.097935367156726537e-03 -2.412349281949116391e-04 7.278915505925811450e-05
1.131000000000000000e+03 6.086247689922547402e-03 -2.365152471571772331e-04 7.208273994243145617e-05
1.132000000000000000e+03 6.074217851200678329e-03 -2.317875124225785802e-04 7.140054603215465921e-05
1.133000000000000000e+03 6.061846817693395707e-03 -2.270538718104228267e-04 7.074257215378394021e-05
1.134000000000000000e+03 6.049135556102975923e-03 -2.223164731400167936e-04 7.010881713267548868e-05
1.135000000000000000e+03 6.036085033131692763e-03 -2.175774642306676002e-04 6.949927979418549413e-05
1.136000000000000000e+03 6.022696215481820013e-03 -2.128389929016823385e-04 6.891395896367018671e-05
1.137000000000000000e+03 6.008970069855636663e-03 -2.081032069723679379e-04 6.835285346648567462e-05
1.138000000000000000e+03 5.994907562955413896e-03 -2.033722542620314635e-04 6.781596212798822866e-05
1.139000000000000000e+03 5.980509661483429835e-03 -1.986482825899798989e-04 6.730328377353401125e-05
1.140000000000000000e+03 5.965777332141960869e-03 -1.939334397755203363e-04 6.681481722847922543e-05
1.141000000000000000e+03 5.950711541633279048e-03 -1.892298736379597051e-04 6.635056131818006071e-05
1.142000000000000000e+03 5.935313256659661627e-03 -1.845397319966051786e-04 6.591051486799269304e-05
1.143000000000000000e+03 5.919583443923383259e-03 -1.798651626707635780e-04 6.549467670327335257e-05
1.144000000000000000e+03 5.903523070126718598e-03 -1.752083134797420767e-04 6.510304564937818817e-05
1.145000000000000000e+03 5.887133101971944900e-03 -1.705713322428476582e-04 6.473562053166341643e-05
1.146000000000000000e+03 5.870414506161335082e-03 -1.659563667793873334e-04 6.439240017548524041e-05
1.147000000000000000e+03 5.853368249397167267e-03 -1.613655649086681403e-04 6.407338340619983606e-05
1.148000000000000000e+03 5.835995298381713506e-03 -1.568010744499970894e-04 6.377856904916339288e-05
1.149000000000000000e+03 5.818296619817252789e-03 -1.522650432226811917e-04 6.350795592973212749e-05
1.150000000000000000e+03 5.800273180406056300e-03 -1.477596190460274850e-04 6.326154287326221583e-05
1.151000000000000000e+03 5.781926811777247585e-03 -1.432867812065985523e-04 6.303927573690584643e-05
1.152000000000000000e+03 5.763262805267322340e-03 -1.388478348599789941e-04 6.284088850499923104e-05
1.153000000000000000e+03 5.744287317139626890e-03 -1.344439166290090375e-04 6.266606219367452620e-05
1.154000000000000000e+03 5.725006503657502355e-03 -1.300761631365288009e-04 6.251447781906395624e-05
1.155000000000000000e+03 5.705426521084295925e-03 -1.257457110053785386e-04 6.238581639729967772e-05
1.156000000000000000e+03 5.685553525683346987e-03 -1.214536968583983825e-04 6.227975894451388784e-05
1.157000000000000000e+03 5.665393673718000130e-03 -1.172012573184285056e-04 6.219598647683878382e-05
1.158000000000000000e+03 5.644953121451600810e-03 -1.129895290083090940e-04 6.213418001040656288e-05
1.159000000000000000e+03 5.624238025147488412e-03 -1.088196485508803341e-04 6.209402056134936802e-05
1.160000000000000000e+03 5.603254541069012731e-03 -1.046927525689824530e-04 6.207518914579945066e-05
1.161000000000000000e+03 5.582008825479511417e-03 -1.006099776854555962e-04 6.207736677988896735e-05
1.162000000000000000e+03 5.560507034642330794e-03 -9.657246052313990948e-05 6.210023447975010177e-05
1.163000000000000000e+03 5.538755324820814584e-03 -9.258133770487563332e-05 6.214347326151506467e-05
1.164000000000000000e+03 5.516759852278303039e-03 -8.863774585350285920e-05 6.220676414131599905e-05
1.165000000000000000e+03 5.494526773278144219e-03 -8.474282159186188185e-05 6.228978813528515636e-05
1.166000000000000000e+03 5.472062244083679243e-03 -8.089770154279279273e-05 6.239222625955466602e-05
1.167000000000000000e+03 5.449372420958250966e-03 -7.710352232913580527e-05 6.251375953025676592e-05
1.168000000000000000e+03 5.426463460165204845e-03 -7.336142057373109225e-05 6.265406896352361261e-05
1.169000000000000000e+03 5.403341517967882868e-03 -6.967253289941883999e-05 6.281283557548741686e-05
1.170000000000000000e+03 5.380012750629628755e-03 -6.603799592903924836e-05 6.298974038228036232e-05
1.171000000000000000e+03 5.356483314413787097e-03 -6.245894628543246303e-05 6.318446440003460556e-05
1.172000000000000000e+03 5.332759365583699014e-03 -5.893652059143867711e-05 6.339668864488237090e-05
1.173000000000000000e+03 5.308847060402710830e-03 -5.547185546989806337e-05 6.362609413295585554e-05
1.174000000000000000e+03 5.284752555134163664e-03 -5.206608754365080812e-05 6.387236188038721604e-05
1.175000000000000000e+03 5.260482006041403841e-03 -4.872035343553709092e-05 6.413517290330863607e-05
1.176000000000000000e+03 5.236041569387771613e-03 -4.543578976839712520e-05 6.441420821785233993e-05
1.177000000000000000e+03 5.211437401436612438e-03 -4.221353316507102274e-05 6.470914884015049775e-05
1.178000000000000000e+03 5.186675658451269169e-03 -3.905472024839901052e-05 6.501967578633530674e-05
1.179000000000000000e+03 5.161762496695085529e-03 -3.596048764122126133e-05 6.534547007253892344e-05
1.180000000000000000e+03 5.136704072431405241e-03 -3.293197196637794792e-05 6.568621271489358574e-05
1.181000000000000000e+03 5.111506541923571158e-03 -2.997030984670927695e-05 6.604158472953146374e-05
1.182000000000000000e+03 5.086176061434927870e-03 -2.707663790505538732e-05 6.641126713258471400e-05
1.183000000000000000e+03 5.060718787228816497e-03 -2.425209276425647890e-05 6.679494094018557438e-05
1.184000000000000000e+03 5.035140875568583363e-03 -2.149781104715273123e-05 6.719228716846620145e-05
1.185000000000000000e+03 5.009448482717572190e-03 -1.881492937658432726e-05 6.760298683355880597e-05
1.186000000000000000e+03 4.983647764939122364e-03 -1.620458437539144993e-05 6.802672095159554449e-05
1.187000000000000000e+03 4.957744878496581943e-03 -1.366791266641427877e-05 6.846317053870862779e-05
1.188000000000000000e+03 4.931745979653292915e-03 -1.120605087249297978e-05 6.891201661103023952e-05
1.189000000000000000e+03 4.905657224672597266e-03 -8.820135616467740988e-06 6.937294018469259045e-05
1.190000000000000000e+03 4.879484804697005115e-03 -6.511076137896487340e-06 6.984560897266773639e-05
1.191000000000000000e+03 4.853235050385680885e-03 -4.278872143208072880e-06 7.032963747528742505e-05
1.192000000000000000e+03 4.826914327276956261e-03 -2.123295955549108913e-06 7.082462688972326274e-05
1.193000000000000000e+03 4.800529000909162063e-03 -4.411989806618820130e-08 7.133017841314686931e-05
1.194000000000000000e+03 4.774085436820626506e-03 1.958883706094080345e-06 7.184589324272986461e-05
1.195000000000000000e+03 4.747590000549682145e-03 3.885942533785099967e-06 7.237137257564388206e-05
1.196000000000000000e+03 4.721049057634659797e-03 5.737284261860265804e-06 7.290621760906052797e-05
1.197000000000000000e+03 4.694468973613889415e-03 7.513136567172973752e-06 7.345002954015143574e-05
1.198000000000000000e+03 4.667856114025700082e-03 9.213727126576627753e-06 7.400240956608822524e-05
1.199000000000000000e+03 4.641216844408426086e-03 1.083928361692462074e-05 7.456295888404250276e-05
1.200000000000000000e+03 4.614557530300393909e-03 1.239003371507035410e-05 7.513127869118592882e-05
1.201000000000000000e+03 4.587884537239935237e-03 1.386620509786722671e-05 7.570697018469009618e-05
1.202000000000000000e+03 4.561204230765382624e-03 1.526802544216862895e-05 7.628963456172662468e-05
1.203000000000000000e+03 4.534522976415063418e-03 1.659572242482797662e-05 7.687887301946712065e-05
1.204000000000000000e+03 4.507847139727311908e-03 1.784952372269864318e-05 7.747428675508325814e-05
1.205000000000000000e+03 4.481183086240454576e-03 1.902965701263404611e-05 7.807547696574660280e-05
1.206000000000000000e+03 4.454537181492824842e-03 2.013634997148757580e-05 7.868204484862880159e-05
1.207000000000000000e+03 4.427915791022751790e-03 2.116983027611263958e-05 7.929359160090146083e-05
1.208000000000000000e+03 4.401325280368567107e-03 2.213032560336262108e-05 7.990971841973624101e-05
1.209000000000000000e+03 4.374772015068599876e-03 2.301806363009092422e-05 8.053002650230472136e-05
1.210000000000000000e+03 4.348262360661182650e-03 2.383327203315094956e-05 8.115411704577854882e-05
1.211000000000000000e+03 4.321802682684643647e-03 2.457617848939609427e-05 8.178159124732931615e-05
1.212000000000000000e+03 4.295399346677315419e-03 2.524701067567975213e-05 8.241205030412868387e-05
1.213000000000000000e+03 4.269058718177527918e-03 2.584599626885533723e-05 8.304509541334825827e-05
1.214000000000000000e+03 4.242787162723611095e-03 2.637336294577622643e-05 8.368032777215964567e-05
1.215000000000000000e+03 4.216591045853895769e-03 2.682933838329582704e-05 8.431734857773446592e-05
1.216000000000000000e+03 4.190476733106712759e-03 2.721415025826754301e-05 8.495575902724436599e-05
1.217000000000000000e+03 4.164450590020392015e-03 2.752802624754476134e-05 8.559516031786096573e-05
1.218000000000000000e+03 4.138518982133264357e-03 2.777119402798088936e-05 8.623515364675585790e-05
1.219000000000000000e+03 4.112688274983661470e-03 2.794388127642932084e-05 8.687534021110067590e-05
1.220000000000000000e+03 4.086964834109911571e-03 2.804631566974344958e-05 8.751532120806705315e-05
1.221000000000000000e+03 4.061355025050347213e-03 2.807872488477668966e-05 8.815469783482660950e-05
1.222000000000000000e+03 4.035865213343296613e-03 2.804133659838241793e-05 8.879307128855095125e-05
